id,serial_number,script,date,numerical_date_start,numerical_date_end,cla_volume,cla_number,provenance,provenance_type,provenance_lat,provenance_lon,contents,support,name,url,tm_number,is_public,created_at,updated_at,deleted_at,image_name,image_copyright,image_source_url,facsimile_url,script_commentary,admin_notes,library_id,city,library,library_lat,library_lon,,
2006,1861,Anglo-Saxon Minuscule,VIII med,726,775,S,1703,"Written in Northumbria, probably at the abbey of Wearmouth-Jarrow, as indicated by the uncial used on fol. 46v and by its similarity in script, in manner of indicating citations, and in decoration, to the St Petersburg Bede (CLA [11.1621](https://elmss.nuigalway.ie/catalogue/378)), a manuscript of such close textual affinities that it seems likely to have been the exemplar of our codex. Suffered much from the fire of 1731 in Sir Robert Cotton's library.",,,,"Beda, Historia Ecclesiastica Gentis Anglorum.",Parchment,,,TM 67864,1,2/18/2016 16:23:19,8/18/2016 14:00:14,,,,,http://www.bl.uk/manuscripts/FullDisplay.aspx?ref=Cotton_MS_Tiberius_A_XIV,"Script is calligraphic, pointed Anglo-Saxon minuscule by a master scribe, altogether an artistic performance: c before o at the beginning of a word is often tall; ꝺ is uniformly uncial; Ᵹ is slender and descends considerably below the line; i-longa is frequent at the beginning of words; the final stroke of m at word-end sweeps below the line in a slight curve; descenders are long; ligatures include forms with subscript a, i, and t. One-word summaries, notes of various dates, and Latin rubrics in Anglo-Saxon letters added in the margins.",,36,London,British Library,51.507351,-0.127758,http://elmss.nuigalway.ie/api/v1/catalogue/2006,http://elmss.nuigalway.ie/catalogue/2006
2035,1888,Anglo-Saxon Majuscule,VIII,701,800,S,1730,"Written probably on the Continent, presumably at Fulda.",,,,"Gregorius Magnus, Homiliae in Ezechielem (Lib. 2. 8).",Parchment,,,TM 67870,1,2/18/2016 16:23:20,11/20/2016 13:58:34,,,,,,"Script is a debased Anglo-Saxon majuscule by a not very expert scribe: **ꝺ** and **d**, **n**, **R**, **S**; **e** rises above the line; **i**-longa occurs here and there initially; the tail of **Ᵹ** sweeps markedly to the right; **y** is short with both branches leaning to the right; ligatures include **ae**.",,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2035,http://elmss.nuigalway.ie/catalogue/2035
2036,1889,Anglo-Saxon Minuscule,VIII ex,776,800,S,1731,"Written in an Anglo-Saxon centre in Germany, presumably at Fulda.",,50.5558,9.6808,"Eucherius, Instructionum Libri Duo (fragm.); Glossae Graeco-Latinae.",Parchment,,,TM 67871,1,2/18/2016 16:23:20,11/20/2016 14:01:08,,,,,,"Script, by a fairly expert scribe, is Anglo-Saxon minuscule of a Germanic type with theta-shaped **e** and long descenders: **a** is open; **ꝺ** is the rule; **Ᵹ** has two forms, one with a protruding chest, the other resembling an elongated arabic 3 with a flat top; **n** is the rule, but **N** is used at line-end to fill up space. To be compared with the fragments of an anonymous commentary on Matthew in Fulda and formerly also in Dresden (CLA [8.1181](http://elmss.nuigalway.ie/catalogue/1655), and 12.**1181), and the manuscripts enumerated under [12.1698](http://elmss.nuigalway.ie/catalogue/2001). A Graeco-Latin glossary on fol. 2.",,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2036,http://elmss.nuigalway.ie/catalogue/2036
2037,1891,Anglo-Saxon Minuscule,VIII ex,776,800,S,1732,"Written presumably at Fulda. Used in a book of accounts at the monastery of Frauensee, according to a note on the fragment.",,,,"Ps- Clemens Romanus, Recognitiones (1.47–50, 63–65)",Parchment,,,TM 67872,1,2/18/2016 16:23:20,10/15/2016 11:53:21,,,,,,"Script is expert, graceful Anglo-Saxon minuscule of a definite type with theta-shaped **e**, markedly long descenders, and **Ᵹ** resembling an elongated numeral **3**: the uncial form of **ꝺ** is the rule; **I**-longa occurs initially; ascenders tend towards the club shape. To be compared with the fragments of an anonymous commentary on Matthew in Fulda and formerly also in Dresden (CLA [8.1181](http://elmss.nuigalway.ie/catalogue/1655), and 12.**1181) and other manuscripts enumerated under [12.1698](http://elmss.nuigalway.ie/catalogue/2001).",,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2037,http://elmss.nuigalway.ie/catalogue/2037
2038,1892,Anglo-Saxon Minuscule,VIII med,726,775,S,1733,Written doubtless on the Continent and presumably at Fulda. Used to bind accounts of the University of Marburg for the years 1640-4 and 1647-9.,,,,"Gregorius Magnus, Homiliae in Ezechielem (Fragm.).",Parchment,,,TM 67873,1,2/18/2016 16:23:20,11/20/2016 14:02:12,,,,,,Script is unpretentious Anglo-Saxon minuscule under strong Continental influence: **a** has various forms; suprascript **u** occurs frequently; ascenders often looped or club-shaped.,,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2038,http://elmss.nuigalway.ie/catalogue/2038
2051,1906,Anglo-Saxon Majuscule,VIII¹,701,750,S,1746,"Written apparently in a Northumbrian centre, to judge by the script. Reached France by the eighth century as marginal notes show. For later history, see the [preceding item](http://elmss.nuigalway.ie/catalogue/2050).",,,,Testamentum Novum (Vulgata) 2Cor 5.12–7.11.,Parchment,,,TM 67883,1,2/18/2016 16:23:20,11/1/2016 6:12:56,,,,,,"Script is somewhat compressed calligraphic Anglo-Saxon majuscule written with a broad pen: d and n have two forms, the minuscule predominating; p has the open bow ending in a comma-like thickening; r could easily be mistaken for n; s has two forms. To be compared with the previously mentioned manuscript of Pliny (CLA [10.1578](http://elmss.nuigalway.ie/catalogue/306)). Liturgical notes in Luxeuil script on the recto; the note on the verso is decidedly French with the characteristic sickle-shaped u."," ☛Ganz, Luxeuil: Liturgical notes in Luxeuil minuscule.",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/2051,http://elmss.nuigalway.ie/catalogue/2051
2052,1907,Anglo-Saxon Majuscule,VIII,701,800,S,1747,Written presumably in England. Bound with a manuscript of Cassiodorus bearing the familiar Echternach ex-libris on fol. 2.,,,,Fragmentum Patristicum.,Parchment,,,TM 67884,1,2/18/2016 16:23:20,11/20/2016 14:04:26,,,,,,"Script is compressed Anglo-Saxon majuscule: **ꝺ** and **d**; **n**, **r**, **S**.",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/2052,http://elmss.nuigalway.ie/catalogue/2052
2066,1922,Anglo-Saxon Minuscule,VIII²,751,800,S,1760,"Written probably in a Northumbrian centre, to judge by palaeographical considerations. Found in 1960 among rubbish on the floor of an eighteenth-century house in Coalbrookdale, Shropshire, when the house was being searched prior to demolition. Now kept in the County Record Office in Shrewsbury.",,,,"Hieronymus, Commentarii in Matthaeum (11.21–30; 13.37–50)",Parchment,,,TM 67893,1,2/18/2016 16:23:20,12/19/2016 16:30:08,,,,,,"Script is Anglo-Saxon minuscule: **a** has three forms, **d** has two; the final stroke of **m** is often inflated and goes below the line; here and there the shoulder of **r** descends very low; the form of **z** is bizarre and its oblique stroke goes well below the line; **m** is frequently written sideways at line-end; the **te** ligature occurs.",,268,Shrewsbury,Shropshire Record Office,52.707303,-2.755327,http://elmss.nuigalway.ie/api/v1/catalogue/2066,http://elmss.nuigalway.ie/catalogue/2066
2084,1941,Anglo-Saxon Minuscule,VIII med,726,775,S,1778,"Written doubtless in England. The fragments were recovered from the printed book with the press-mark Tz 129 (Vocabularius Breviloquus, Basel, 1478), which belonged in 1628 to the Jesuit College in Freiburg im Breisgau. Later acquired by Johann Jakob Simmler, whose library came to the Zürich Stadtbibliothek.",,,,"Eucherius, Formulae (Capp. 3-4).",Parchment,,,TM 67911,1,2/18/2016 16:23:20,11/20/2016 14:10:07,,,,,,Script is Anglo-Saxon minuscule: **d** and **s** have two forms; **e** often rises above the line; the shoulder of **r** descends to the line and the letter is easily mistaken for **n**. A liturgical entry saec. XV–XVI is seen on the verso.,,50,Zürich,Zentralbibliothek,47.36865,8.539182,http://elmss.nuigalway.ie/api/v1/catalogue/2084,http://elmss.nuigalway.ie/catalogue/2084
2092,1949,Anglo-Saxon Majuscule,VIII¹,701,750,S,1786,"Written in Northumbria, to judge by palaeographical features; to be compared with the Northumbrian manuscript, Durham B. II. 30 (CLA [2.152](http://elmss.nuigalway.ie/catalogue/467)), which also contains the same abbreviated text of this work. The fragment came from Werden; the sixteenth-century entry 'MOERS' apparently refers to Moers near Krefeld where the old Benedictine abbey had property.",,,,"Cassiodorus, Commentarius In Psalmos (Abbreviatio; Ps. 144. 7–19).",Parchment,,,TM 67915,1,2/18/2016 16:23:20,12/19/2016 17:20:03,,,,,,"Script is a not very regular, compressed Anglo-Saxon majuscule verging on minuscule with **d** **ꝺ**, **n**, **r**, **R** (rarely), **S** **ꞅ**; **a** has two forms; the uprights of **d** and **h** here and there curve to the left at the top; **i**-longa is frequent initially; the shoulder of **r** goes very low; ligatures occur, e.g., **ei**, **ha** with a subscript. The script changes to minuscule at the end of one column (see verso). The text was rather carelessly written and shows erasures and corrections in small Anglo-Saxon minuscule.",,67,Düsseldorf,Universitäts- und Landesbibliothek,51.227741,6.773456,http://elmss.nuigalway.ie/api/v1/catalogue/2092,http://elmss.nuigalway.ie/catalogue/2092
2093,1950,Anglo-Saxon Majuscule verging on Minuscule,VIII²,751,800,S,1787,"Written in an Anglo-Saxon centre in Germany, apparently by a German scribe. The leaves were used in binding a copy of Bartolus de Saxoferrato, Lectura (GW 3499, 3531, 3478), at Fulda, as the binder's stamps indicate.",,,,"Gregorius Magnus, Homiliae in Ezechielem (8.21–2; 9.1–2, 10–14).",Parchment,,,TM 67916,1,2/18/2016 16:23:20,12/19/2016 17:21:09,,,,,,"Script is clumsy though rather regular Anglo-Saxon majuscule verging on minuscule, written apparently by a scribe insufficiently trained in Anglo-Saxon calligraphy: **d** and **n** prevail, **ꝺ** occurring rarely and **N** only at the beginning of sentences; **R** and **r**, **S** and **ꞅ**; **Ᵹ** is conspicuously gauche; **e** in ligatures is angular. A correction on fol. 1v in pointed Anglo-Saxon minuscule. Sixteenth-century notes of legal content on fol. 1v.",,216,Fulda,Bischofliches Priesterseminar,50.55581,9.680845,http://elmss.nuigalway.ie/api/v1/catalogue/2093,http://elmss.nuigalway.ie/catalogue/2093
2094,1951,Anglo-Saxon Minuscule,VIII ex,776,800,S,1788,Written presumably in an Anglo-Saxon centre in Germany such as Fulda. Provenance unknown.,,,,"Hieronymus, Commentarius in Epistulam Pauli Ad Titum (Cap. 3, 13–15).",Parchment,,,TM 67917,1,2/18/2016 16:23:20,12/19/2016 17:22:02,,,,,,Script is Anglo-Saxon minuscule with long descenders: **a** is regularly open (in the group **at** it is closed by the horizontal of **ꞇ**); tall** T** occurs here and there in mid-line; ligatures with subscript **i** are frequent near line-end.,,276,Graz,Steiermärkisches Landesarchiv,47.070714,15.439504,http://elmss.nuigalway.ie/api/v1/catalogue/2094,http://elmss.nuigalway.ie/catalogue/2094
2098,1955,Anglo-Saxon Minuscule,VIII,701,800,S,1792,"Written in South England, to judge by palaeographical features. The fragment served as jacket to lustiniani Institutionum libri 4, printed in Jena in 1693.",,,,"Aldhelmus, De metris et aenigmatibus ac pedum regulis Aen. C, (28-43, 56-71; cap. 102)",Parchment,,,TM 67918,1,2/18/2016 16:23:20,8/18/2016 14:00:14,,,,,,"Script is rapidly written Anglo-Saxon minuscule: a is regularly open; i-longa is the rule initially; the
bow of p is open and ends in a tiny thickening; the top of ꞇ joins preceding a and is here and there longish; the curve of u is pendant; y has both branches curving to the right; z has a striking form; e often forms ligatures with the following letter; subscript i is used after m and n; other ligatures include e with cedilla, te, ti.",,277,Miskolc,Zrínyi Ilona Gimnázium,48.096363,20.762386,http://elmss.nuigalway.ie/api/v1/catalogue/2098,http://elmss.nuigalway.ie/catalogue/2098
2104,1961,Anglo-Saxon Minuscule,VIII–IX,701,900,S,1798,"Written in a scriptorium with Anglo-Saxon traditions, doubtless on the Continent. The medieval home of the manuscript may have been a Bavarian monastery: according to modern notes, two of the fragments were salvaged from the binding of an incunabulum which had belonged to the Franciscan convent at Amberg, the other two from a book which came from the Augustinian monastery of Beyharting near Rosenheim.",,,,Lectionarium (fragm.).,Parchment,,,TM 67924,1,2/18/2016 16:23:20,11/20/2016 14:14:18,,,,,,"Script, by a good scribe, is somewhat diluted Anglo-Saxon minuscule with longish descenders, on the whole inclined to the left: open **a** and **ꝺ** are used throughout; less than justice is done to the **g**. Corrections in contemporary Anglo-Saxon minuscule and in Caroline minuscule saec. IX and X.","☛Formerly Munich, Bayerische Staatsbibliothek CLM 29163 c.",29,Munich,Bayerische Staatsbibliothek,48.135125,11.581981,http://elmss.nuigalway.ie/api/v1/catalogue/2104,http://elmss.nuigalway.ie/catalogue/2104
2109,1966,Anglo-Saxon Minuscule,VIII med,726,775,S,1803,"Written by an expert Anglo-Saxon scribe, presumably in a South English centre such as Nutscelle. The fragments were used for binding a copy book of the obligations of the Kaufungen Stift.",,,,"Bonifatius, Grammatica (fragm.).",Parchment,,,TM 67928,1,2/18/2016 16:23:20,11/20/2016 14:19:44,,,,,,"Script is rapid, expert Anglo-Saxon minuscule: **a** is regularly open at the top; **ꝺ** is the rule; the upper part of **f** often descends to the tongue, the whole resembling capital **R**; **Ᵹ** resembles a flat-topped Arabic 3; **l** frequently extends below the following vowel; the bow of **q** is open at the top; the first stroke of **u** is often pendant; ligatures with **e** and **t** (including tem, ter, tri) are frequent; **ę** and **n** with subscript **i** occur. In some lines the final letter or letters are placed above the preceding. Contemporary corrections in the same script. Letters **a** through **h** in ca. tenth-century charter script in the margin of fol. 1.","☛Formerly Marburg, Hessisches Staatsarchiv Kaufunger Fragmente.",279,Oberkaufungen,Archiv Des Ritterschaftlichen Stifts Kaufungen,51.282842,9.633713,http://elmss.nuigalway.ie/api/v1/catalogue/2109,http://elmss.nuigalway.ie/catalogue/2109
2112,1969,Anglo-Saxon Cursive Minuscule,VIII¹,701,750,S,1806,Written in Southwest England. The palaeography of the fragment and the fact that it was found in a small parochial archive not too far from Fulda make it highly probable that the medieval history of the manuscript was connected with Fulda. It may actually have been brought to Germany by St Boniface or by his English pupils or companions.,,,,"Servius, Commentarius in Vergilii Aeneida (in Libb. 3.561–5.638; 7.710–8.713, excerpta).",Parchment,,,TM 67931,1,2/18/2016 16:23:20,10/20/2016 14:55:17,,,,,,"Script is rapid cursive Anglo-Saxon minuscule of the type seen in the marginalia of the Codex Fuldensis of the New Testament (CLA [8.1196](http://elmss.nuigalway.ie/catalogue/1672)), doubtless connected with St. Boniface and his circle (cf. also CLA [2.237](http://elmss.nuigalway.ie/catalogue/556); [11.1618](http://elmss.nuigalway.ie/catalogue/372)): **a** and **d** have two forms; **g** resembles a longish flat-topped Arabic **3**; the bow of **q** is open, and one form begins with a fore-stroke; **y** resembles a sloping Insular **ꞅ**; ligatures are numerous and include **em**, **en**, **er** (all with the lower bow of **e** reversed), **fi**, **ti**, **us**. The word 'talaria' is followed by the Anglo-Saxon gloss 'fether haman' with 'sax[onice]' above the line (see fol. 1, l. 1).",,115,Marburg,Hessisches Staatsarchiv,50.802173,8.766793,http://elmss.nuigalway.ie/api/v1/catalogue/2112,http://elmss.nuigalway.ie/catalogue/2112
2126,1983,Anglo-Saxon Minuscule,VIII ex,776,800,S1,1820,Written presumably in Germany in a centre with Anglo-Saxon traditions.,,,,"Gregorius Magnus, Homiliae in evangelia 21 (fragm.)",Parchment,,,TM 68690,1,2/18/2016 16:23:21,12/20/2016 10:29:52,,,,,,"Script is a well-formed Anglo-Saxon minuscule with **a** and **ꝺ** only; **c** and **s** also have tall initial forms; the lower half of **g** sweeps markedly to the right; ligatures include **aet**, **st**, **ti**, **tis**, **tio** and even **tion**.","☛Bischoff, Katalog 1 no. 1829.",207,Kassel,Landesbibliothek,51.312711,9.479746,http://elmss.nuigalway.ie/api/v1/catalogue/2126,http://elmss.nuigalway.ie/catalogue/2126
